date,observatory,xrsa,xrsb,xrsa_corr,xrsb_corr,T_cor,EM_cor,T_phot,EM_phot,EM_cor_norm,EM_phot_norm,month,day,GOES_missing,FAI_alert,FAI_true,delta_min,group_id,duration_from_start
2022-04-16 20:37:00,GOES-17,9.16702e-08,2.6829348e-06,2.5016078097905847e-08,3.306724920548732e-07,8.81866376025002,2.132432247307821e+47,7.819712629373071,6.5010713705341026e+47,0.0213243224730782,0.065010713705341,4,2022-04-16,False,True,True,1.0,758,3.0
2022-04-16 20:38:00,GOES-17,9.6557486e-08,2.8033353e-06,2.632342699371293e-08,4.21061258748523e-07,8.104224621058794,3.1249528603806927e+47,7.16091186897205,9.945296173823425e+47,0.0312495286038069,0.0994529617382342,4,2022-04-16,False,True,True,1.0,758,4.0
2022-04-16 20:39:00,GOES-17,9.7234306e-08,2.8434115e-06,2.2763330775887883e-08,4.12475856137462e-07,7.680337475981644,3.3745417377512504e+47,6.773353391772706,1.102547484404156e+48,0.0337454173775125,0.1102547484404155,4,2022-04-16,False,True,True,1.0,758,5.0
2022-04-16 20:40:00,GOES-17,1.01981676e-07,2.8765367e-06,2.4632946349356644e-08,3.721554548974382e-07,8.309132804354043,2.6456876521051016e+47,7.349183437912616,8.314892265098875e+47,0.026456876521051,0.0831489226509887,4,2022-04-16,False,True,True,1.0,758,6.0
2022-04-16 20:41:00,GOES-17,1.1210991e-07,2.9695973e-06,2.155628209266069e-08,3.597701834223699e-07,7.9563234183014595,2.758613273150237e+47,7.0253570753551,8.860225439610454e+47,0.0275861327315023,0.0886022543961045,4,2022-04-16,False,True,True,1.0,758,7.0
2022-04-16 20:42:00,GOES-17,1.2205928e-07,3.1198517e-06,3.0389074368031295e-08,4.369169346318813e-07,8.493214504615626,2.9940906099910957e+47,7.518630413779668,9.306450430687177e+47,0.0299409060999109,0.0930645043068717,4,2022-04-16,False,True,True,1.0,758,8.0
2022-04-16 20:43:00,GOES-17,1.3133713e-07,3.2446128e-06,3.4779645829985384e-08,4.412775069795316e-07,8.983325203563846,2.7648160175701062e+47,7.972916861032092,8.347404601068602e+47,0.027648160175701,0.083474046010686,4,2022-04-16,False,True,True,1.0,758,9.0
2022-04-16 20:44:00,GOES-17,1.4060693e-07,3.3459412e-06,4.337262282660959e-08,5.025297014071839e-07,9.362760418245092,2.9590879149334646e+47,8.328362476761308,8.738201177264956e+47,0.0295908791493346,0.0873820117726495,4,2022-04-16,False,True,True,1.0,758,10.0
2022-04-16 20:45:00,GOES-17,1.4030688e-07,3.3735203e-06,3.832520434343678e-08,4.969836027157726e-07,8.895178925943645,3.1617984478538294e+47,7.890837054316565,9.595674131447505e+47,0.0316179844785382,0.095956741314475,4,2022-04-16,False,True,True,1.0,758,11.0
2022-04-16 20:46:00,GOES-17,1.4224993e-07,3.4091377e-06,3.0140022033720015e-08,4.395403720991453e-07,8.439820398766631,3.043775608997558e+47,7.46944057551984,9.4910916633062e+47,0.0304377560899755,0.094910916633062,4,2022-04-16,False,True,True,1.0,758,12.0
2022-04-16 20:47:00,GOES-17,1.3820872e-07,3.4107302e-06,1.6149442672031e-08,2.9087846087350044e-07,7.700036592881435,2.368330758664457e+47,6.791309970774961,7.728447043498237e+47,0.0236833075866445,0.0772844704349823,4,2022-04-16,False,True,True,1.0,758,13.0
2022-04-16 20:48:00,GOES-17,1.4069785e-07,3.4591533e-06,9.36071842261299e-09,2.145404778275406e-07,6.963815821420392,2.133409318257144e+47,6.122913012826484,7.294130100740593e+47,0.0213340931825714,0.0729413010074059,4,2022-04-16,False,True,True,1.0,758,14.0
2022-04-16 20:49:00,GOES-17,1.538868e-07,3.6011038e-06,1.3279873201099692e-08,2.551626039348776e-07,7.491926569222575,2.188694255803825e+47,6.601769040134776,7.23605974396034e+47,0.0218869425580382,0.0723605974396034,4,2022-04-16,False,True,True,1.0,758,15.0
2022-04-16 20:50:00,GOES-17,1.64755e-07,3.7464092e-06,2.444811286750337e-08,3.728889623744181e-07,8.27451834997956,2.6697980098624752e+47,7.317353019677372,8.408330879730027e+47,0.0266979800986247,0.0840833087973002,4,2022-04-16,False,True,True,1.0,758,16.0
2022-04-16 20:51:00,GOES-17,1.5189123e-07,3.693213e-06,9.64129753810994e-09,2.8407544050423894e-07,6.297770128570407,3.539358394969676e+47,5.525015457639356,1.2617626009250857e+48,0.0353935839496967,0.1261762600925085,4,2022-04-16,False,True,True,1.0,758,17.0
2022-04-16 21:19:00,GOES-17,9.9644105e-08,2.9701266e-06,1.5953581566918732e-08,1.4888996702211446e-07,10.347793065235283,7.63921704861995e+46,9.275443134183083,2.129965482059642e+47,0.0076392170486199,0.0212996548205964,4,2022-04-16,False,True,False,1.0,761,0.0
2022-04-16 21:20:00,GOES-17,9.2499775e-08,2.9143532e-06,8.230315984292247e-09,1.0581084097793793e-07,8.929888434125742,6.690994524234669e+46,7.923139976656728,2.026478074797249e+47,0.0066909945242346,0.0202647807479724,4,2022-04-16,False,True,False,1.0,761,1.0
2022-04-16 21:26:00,GOES-17,1.0124584e-07,3.0232447e-06,1.2439976160294464e-08,1.3603812476503665e-07,9.61507828318377,7.709291446263189e+46,8.567156470004226,2.243447006471252e+47,0.0077092914462631,0.0224344700647125,4,2022-04-16,False,True,False,1.0,763,0.0
2022-04-16 21:42:00,GOES-17,9.1459235e-08,2.8514635e-06,8.53010106993679e-09,8.432402864855248e-08,10.075488167996282,4.480244169025936e+46,9.008919585366897,1.2695051336389679e+47,0.0044802441690259,0.0126950513363896,4,2022-04-16,False,True,False,4.0,765,0.0
2022-04-16 21:45:00,GOES-17,8.796685e-08,2.8168188e-06,5.828447058320307e-09,5.7054649005294784e-08,10.121397317797545,3.0131198532919617e+46,9.05356260137251,8.514822472684154e+46,0.0030131198532919,0.0085148224726841,4,2022-04-16,False,True,False,2.0,767,0.0
2022-04-16 21:59:00,GOES-17,7.8323794e-08,2.6408754e-06,8.032671416913217e-09,1.1572114999580665e-07,8.485649633147055,7.941806545679711e+46,7.511658515692083,2.469643951344488e+47,0.0079418065456797,0.0246964395134448,4,2022-04-16,False,True,False,11.0,769,0.0
2022-04-16 22:00:00,GOES-17,8.256701e-08,2.6842415e-06,1.2934755488913652e-08,1.835808234318393e-07,8.54216951291198,1.2461743501030335e+47,7.563772719368659,3.862169259155889e+47,0.0124617435010303,0.0386216925915589,4,2022-04-16,False,True,False,1.0,769,1.0
2022-04-16 22:01:00,GOES-17,9.0238935e-08,2.7377012e-06,2.0490517727012048e-08,2.3068810151016805e-07,9.487043271407604,1.3326228869998935e+47,8.445742213076914,3.906869839740949e+47,0.0133262288699989,0.0390686983974094,4,2022-04-16,False,True,True,1.0,769,2.0
2022-04-16 22:02:00,GOES-17,8.651647e-08,2.7437761e-06,1.3193350412166184e-08,2.091630904033082e-07,8.13575344122054,1.5418420996283035e+47,7.189851590037764,4.897429016389795e+47,0.015418420996283,0.0489742901638979,4,2022-04-16,False,True,True,1.0,769,3.0
2022-04-16 22:03:00,GOES-17,8.1390624e-08,2.7037743e-06,5.0742485768751075e-09,1.212481492984807e-07,6.846613986275508,1.2502423614994495e+47,6.017173731705937,4.306459485814355e+47,0.0125024236149944,0.0430645948581435,4,2022-04-16,False,True,True,1.0,769,4.0
2022-04-16 22:18:00,GOES-17,6.379461e-08,2.465842e-06,2.791416875425056e-09,4.229104888509028e-08,8.298911856774419,3.012802010746348e+46,7.339783755089537,9.47453519562648e+46,0.0030128020107463,0.0094745351956264,4,2022-04-16,False,True,False,2.0,771,0.0
2022-04-16 22:33:00,GOES-17,6.006652e-08,2.3880214e-06,4.792422458876899e-09,7.625794751220384e-08,8.122706777244158,5.637087395221641e+46,7.177874718399835,1.7919789344623964e+47,0.0056370873952216,0.0179197893446239,4,2022-04-16,False,True,False,1.0,773,0.0
2022-04-16 22:34:00,GOES-17,6.418034e-08,2.4324902e-06,7.168672766511008e-09,1.1272504707449117e-07,8.16479081351373,8.258235807039097e+46,7.216515506555172,2.6184118867720725e+47,0.0082582358070391,0.0261841188677207,4,2022-04-16,False,True,False,1.0,773,1.0
2022-04-16 22:35:00,GOES-17,7.308632e-08,2.510037e-06,1.5351172777400283e-08,1.8212676877737977e-07,9.261848535353192,1.0896780659365114e+47,8.233429205339077,3.2368006451153394e+47,0.0108967806593651,0.0323680064511533,4,2022-04-16,False,True,True,1.0,773,2.0
2022-04-16 22:36:00,GOES-17,8.715778e-08,2.6582343e-06,2.90782082856822e-08,3.10273890136159e-07,9.724862891711595,1.7303890740243216e+47,8.671673668367307,5.0037814733891996e+47,0.0173038907402432,0.050037814733892,4,2022-04-16,False,True,True,1.0,773,3.0
2022-04-16 22:37:00,GOES-17,9.0648335e-08,2.7221186e-06,3.1864043847917856e-08,3.580164502636763e-07,9.495792648235204,2.0654203973202905e+47,8.454023867360982,6.052145326133185e+47,0.0206542039732029,0.0605214532613318,4,2022-04-16,False,True,True,1.0,773,4.0
2022-04-16 22:38:00,GOES-17,9.4162814e-08,2.7435765e-06,3.409629556472282e-08,3.5555513022700325e-07,9.828924737517934,1.953765545236804e+47,8.77115483681236,5.615985626576617e+47,0.019537655452368,0.0561598562657661,4,2022-04-16,False,True,True,1.0,773,5.0
2022-04-16 22:39:00,GOES-17,9.5875e-08,2.7832666e-06,3.1694661117853684e-08,3.507764176902129e-07,9.56206801427175,2.0035679783204966e+47,8.516829337095157,5.84838357650722e+47,0.0200356797832049,0.0584838357650722,4,2022-04-16,False,True,True,1.0,773,6.0
2022-04-16 22:40:00,GOES-17,1.0733425e-07,2.903754e-06,3.4247932489961386e-08,3.9371707316604443e-07,9.39638884517647,2.306256089440033e+47,8.360073797468676,6.7970537725227885e+47,0.0230625608944003,0.0679705377252278,4,2022-04-16,False,True,True,1.0,773,7.0
2022-04-16 22:41:00,GOES-17,1.213111e-07,3.0203412e-06,3.4153323724694935e-08,3.621069026849e-07,9.75366464360688,2.011125698608498e+47,8.69916464746277,5.805960257754015e+47,0.0201112569860849,0.0580596025775401,4,2022-04-16,False,True,True,1.0,773,8.0
2022-04-16 22:42:00,GOES-17,1.202441e-07,3.031061e-06,2.9595760508982494e-08,3.0894238989276346e-07,9.824223138908856,1.6987531576145304e+47,8.766650559714599,4.884289887967925e+47,0.0169875315761453,0.0488428988796792,4,2022-04-16,False,True,True,1.0,773,9.0
2022-04-16 22:43:00,GOES-17,1.0719329e-07,2.9455546e-06,1.3030472700847897e-08,2.0197808225930205e-07,8.216193640511994,1.46374315144614e+47,7.263739732840433,4.626406888864013e+47,0.0146374315144614,0.0462640688886401,4,2022-04-16,False,True,True,1.0,773,10.0
2022-04-16 22:44:00,GOES-17,1.0196442e-07,2.8877414e-06,6.089415194310277e-09,1.0447479326103348e-07,7.862191845482025,8.185065226238564e+46,6.939284391798974,2.644271340454139e+47,0.0081850652262385,0.0264427134045413,4,2022-04-16,False,True,True,1.0,773,11.0
2022-04-16 23:39:00,GOES-17,4.1939668e-08,1.8671761e-06,1.813135241945929e-08,1.5261116459441837e-07,10.854860903773702,7.375775778085213e+46,9.783108865863644,1.994634200893305e+47,0.0073757757780852,0.019946342008933,4,2022-04-16,False,True,False,1.0,776,0.0
2022-04-16 23:40:00,GOES-17,4.0597218e-08,1.8604782e-06,1.5178992285314052e-08,1.3124179076839937e-07,10.72069576841423,6.440043528431825e+46,9.647207956165715,1.755874694970786e+47,0.0064400435284318,0.0175587469497078,4,2022-04-16,False,True,False,1.0,776,1.0
2022-04-16 23:42:00,GOES-17,4.1293365e-08,1.8658299e-06,1.0514771275893509e-08,9.495704489381752e-08,10.506680490633318,4.778295702158744e+46,9.43285143793092,1.3196932497111763e+47,0.0047782957021587,0.0131969324971117,4,2022-04-16,False,True,False,1.0,778,0.0
2022-05-08 00:14:00,GOES-17,2.3885717e-08,6.890208e-07,6.3268430494645145e-09,8.482868452119875e-08,8.762426605341199,5.52612154462513e+46,7.767516509143559,1.6903662689602312e+47,0.0055261215446251,0.0169036626896023,5,2022-05-08,False,True,False,5.0,780,0.0
2022-05-08 00:15:00,GOES-17,2.3340395e-08,7.0724786e-07,6.713593236895576e-09,1.0631271152306001e-07,8.139834604053409,7.829985246979164e+46,7.193598550342245,2.486450446435457e+47,0.0078299852469791,0.0248645044643545,5,2022-05-08,False,True,False,1.0,780,1.0
2022-05-08 00:16:00,GOES-17,2.2996343e-08,7.050422e-07,4.4167904889036436e-09,1.0357274504713133e-07,6.899130218208006,1.0505871057107655e+47,6.064521334155282,3.6067518261766736e+47,0.0105058710571076,0.0360675182617667,5,2022-05-08,False,True,True,1.0,780,2.0
2022-05-08 00:18:00,GOES-17,2.1134996e-08,7.091735e-07,1.937200622137425e-09,5.9193212109676097e-08,6.208674742859802,7.630783725612369e+46,5.445739518069503,2.7350806458014308e+47,0.0076307837256123,0.0273508064580143,5,2022-05-08,False,True,False,1.0,782,0.0
2022-05-08 00:23:00,GOES-17,2.3677952e-08,7.913813e-07,2.5429560679413044e-09,8.220780500778346e-08,6.07391604934092,1.1180878581959808e+47,5.326296716139557,4.039643422526609e+47,0.0111808785819598,0.0403964342252661,5,2022-05-08,False,True,False,5.0,783,0.0
2022-05-08 00:24:00,GOES-17,2.210707e-08,7.7222137e-07,2.0682531243210182e-09,6.417229769795085e-08,6.171691077705479,8.393142867123315e+46,5.412902266074749,3.014997635934521e+47,0.0083931428671233,0.0301499763593452,5,2022-05-08,False,True,False,1.0,783,1.0
2022-05-08 00:39:00,GOES-17,1.0408702e-07,1.4213936e-06,8.738361856330813e-08,7.739782290627772e-07,10.601621728936934,3.850920433518451e+47,9.527587465353209,1.0575274303427588e+48,0.0385092043351845,0.1057527430342758,5,2022-05-08,False,True,False,1.0,786,0.0
2022-05-08 00:41:00,GOES-17,1.430381e-07,1.8123029e-06,1.2351618750017226e-07,1.1245232371948075e-06,10.46731534514046,5.6856319892888954e+47,9.39372428690316,1.573988695792198e+48,0.0568563198928889,0.1573988695792198,5,2022-05-08,False,True,False,1.0,788,0.0
2022-05-08 01:52:00,GOES-17,2.7877332e-08,7.182249e-07,1.5979304990310084e-08,1.5930976360323257e-07,10.03590268727008,8.509023892012341e+46,8.970522246162432,2.416688686421732e+47,0.0085090238920123,0.0241668868642173,5,2022-05-08,False,True,False,1.0,791,0.0
2022-05-08 01:53:00,GOES-17,2.854459e-08,7.3382364e-07,1.6577201833456456e-08,1.7564980225870388e-07,9.756446338156186,9.751630522604282e+46,8.701821420992195,2.8147677895198675e+47,0.0097516305226042,0.0281476778951986,5,2022-05-08,False,True,False,1.0,791,1.0
2022-05-08 01:54:00,GOES-17,2.1808683e-08,6.9359163e-07,6.141847919138854e-09,1.1624848639257837e-07,7.539624418013055,9.850251712652176e+46,6.645178450722895,3.2468173977920377e+47,0.0098502517126521,0.0324681739779203,5,2022-05-08,False,True,True,1.0,791,2.0
2022-05-08 02:38:00,GOES-17,1.3644868e-08,5.697464e-07,3.571528850443428e-09,7.152976877478069e-08,7.362734742839852,6.347611500898638e+46,6.484330936394683,2.115807366226658e+47,0.0063476115008986,0.0211580736622665,5,2022-05-08,False,True,False,1.0,794,0.0
2022-05-08 02:39:00,GOES-17,1.544968e-08,5.992681e-07,6.046205314191866e-09,1.0106191439263057e-07,7.951153028683938,7.758176575644966e+46,7.020625153861783,2.4926007282344033e+47,0.0077581765756449,0.024926007282344,5,2022-05-08,False,True,False,1.0,794,1.0
2022-05-08 02:40:00,GOES-17,1.4540838e-08,6.109674e-07,6.535185725908832e-09,1.0502611758056449e-07,8.087713782517042,7.822530995455382e+46,7.145762247943698,2.4920981790670434e+47,0.0078225309954553,0.0249209817906704,5,2022-05-08,False,True,True,1.0,794,2.0
2022-05-08 02:41:00,GOES-17,1.3761484e-08,6.029391e-07,3.830225914214225e-09,6.949193220862071e-08,7.676214142238196,5.69100126456869e+46,6.769595250537489,1.8598706957455592e+47,0.0056910012645686,0.0185987069574555,5,2022-05-08,False,True,True,1.0,794,3.0
2022-05-08 03:17:00,GOES-17,2.3788193e-08,6.7138984e-07,1.3923779462743369e-08,1.3630580042445217e-07,10.121191852206556,7.198655494815032e+46,9.053362536043185,2.034303951100569e+47,0.007198655494815,0.0203430395110056,5,2022-05-08,False,True,False,1.0,796,0.0
2022-05-08 03:18:00,GOES-17,1.8844279e-08,6.6544703e-07,8.638393111937148e-09,1.3301780654728645e-07,8.239977899308075,9.592125506305215e+46,7.28559926990004,3.0273420463839056e+47,0.0095921255063052,0.030273420463839,5,2022-05-08,False,True,False,1.0,796,1.0
2022-05-08 03:19:00,GOES-17,1.6226764e-08,6.438873e-07,6.0979852278819635e-09,1.1368132390998653e-07,7.588149484082278,9.51531409547279e+46,6.689363286740699,3.126859840153881e+47,0.0095153140954727,0.0312685984015388,5,2022-05-08,False,True,True,1.0,796,2.0
2022-05-08 03:20:00,GOES-17,1.595943e-08,6.2022923e-07,5.5424553835337065e-09,8.494794201396871e-08,8.256845337330445,6.104323064984713e+46,7.301104679003478,1.924583398317859e+47,0.0061043230649847,0.0192458339831785,5,2022-05-08,False,True,True,1.0,796,3.0
2022-05-08 03:34:00,GOES-17,1.0758077e-08,6.0372884e-07,4.675535958398313e-09,6.840264177299106e-08,8.427897460529366,4.748002081578294e+46,7.458461988765706,1.4815768947469504e+47,0.0047480020815782,0.0148157689474695,5,2022-05-08,False,True,False,1.0,798,0.0
2022-05-08 03:35:00,GOES-17,1.1784945e-08,6.0878176e-07,5.301666661239324e-09,7.387484401988331e-08,8.612502025600913,4.94798082010333e+46,7.628713604730676,1.527081416723809e+47,0.0049479808201033,0.015270814167238,5,2022-05-08,False,True,False,1.0,798,1.0
2022-05-08 03:36:00,GOES-17,1.1541901e-08,6.0722834e-07,5.395609736780216e-09,7.070815399856657e-08,8.85303698438736,4.531985379692437e+46,7.851649233524078,1.3788372107319099e+47,0.0045319853796924,0.0137883721073191,5,2022-05-08,False,True,True,1.0,798,2.0
2022-05-08 03:42:00,GOES-17,1.4064228e-08,6.840806e-07,2.933797205173505e-09,6.494582294180874e-08,7.063575184877732,6.268509309063181e+46,6.213106886146682,2.1296056243979446e+47,0.0062685093090631,0.0212960562439794,5,2022-05-08,False,True,False,1.0,802,0.0
2022-05-08 03:43:00,GOES-17,1.794283e-08,7.07956e-07,6.455056045240326e-09,7.26116127225396e-08,9.490724031922792,4.192233394200688e+46,8.44922592742656,1.2287802835295603e+47,0.0041922333942006,0.0122878028352956,5,2022-05-08,False,True,False,1.0,802,1.0
2022-05-08 03:44:00,GOES-17,2.8596192e-08,8.0350003e-07,1.7736574875470982e-08,1.625962795515079e-07,10.433899987437586,8.254419908327424e+46,9.360577333817377,2.2896925118677267e+47,0.0082544199083274,0.0228969251186772,5,2022-05-08,False,True,True,1.0,802,2.0
2022-05-08 03:52:00,GOES-17,8.028731e-07,6.5116824e-06,2.610967726468516e-07,3.0657533898192924e-06,9.305788300080538,1.8214809500627135e+48,8.27472499254908,5.3967274371663405e+48,0.1821480950062713,0.5396727437166341,5,2022-05-08,False,True,False,1.0,804,0.0
